omimatricu;nombrenave;codigo_pais;id_agencia_arribo;codigotiponave;anoconstru;trb;dwt;eslora
9230517;GANGES SPIRIT;BHS;800.182.535-0;200;2000;81270;159453;274.2
9230751;DORIC PRIDE;GRC;835.001.707-2;401;2000;30174;52428;190
9230763;DORIC SPIRIT;GRC;800.067.129-1;401;2000;30174;52428;190
9230775;MARIE SCHULTE;ATG;860.005.101-9;130;2000;16803;22968;184.04
9230787;GLORIA;ATG;860.005.101-9;130;2000;16803;22968;184.04
9230854;TORM CHARENTE;DNK;800.256.551-8;200;2000;23740;0;0
9230878;EAGLE VIRGINIA;SGP;800.256.551-8;200;2000;161233;306999;332.99
9230919;BLUEWING;CYP;900.477.097-6;401;2000;18311;26747.2;186.4
9230921;GREENWING;CYP;900.477.097-6;401;2000;18311;26747;186.39
9231004;MAHA ROOS;IND;800.067.129-1;401;2000;38731;75592;225
9231121;VICENTE;MHL;800.067.129-1;119;2000;23132;30490;192.9
9231145;ATLANTIC NAVIGATOR II;LBR;806.004.303-9;119;2000;23132;30346;192.89
9231212;SEAFALCON;MLT;800.256.551-8;200;2000;62247;112661;249.97
9231236;E.R. CANADA;LBR;860.005.101-9;130;2000;65792;68025;277.22
9231250;E.R. DENMARK;LBR;900.243.764-6;130;2000;65792;67935;277
9231262;E.R. SWEDEN;LBR;860.006.765-3;130;2000;65792;68024;277.22
9231286;BONITA;PAN;860.532.426-7;401;2000;39727;76623;224.94
9231389;PANAMAX NEREID;CYP;900.149.893-6;401;2000;38594;74295;225
9231470;CAROLINE SCHULTE;LBR;890.916.161-9;130;2000;26582;34662;210.07
9231482;EVRIDIKI G;LBR;802.008.802-6;130;2000;26582;34654;210.07
9231494;EM CORFU;CYP;830.035.850-6;130;2000;26582;34649;210.09
9231509;SCF URAL;LBR;860.532.426-7;200;2000;81085;159169;274.48
9231511;AMAZON EXPLORER;GRC;800.067.129-1;200;2000;43075;72910;228.05
9231561;PORT ESTORIL;MLT;860.532.426-7;401;2000;29986;52822;189.99
9231573;SHAIL AL RUWAIS;QAT;835.001.707-2;401;2000;29986;52822;190
9231614;CIELO DI SALERNO;LBR;800.182.535-0;200;2000;23680;36032;183.05
9231626;OVERSEAS AMBERMAR;MHL;800.182.535-0;200;2000;23680;35970;183
9231743;HANJIN VENEZIA;HKG;800.235.053-1;130;2000;65131;68086;274.68
9231755;HANJIN TAIPEI;DEU;800.235.053-1;130;2000;65131;68086;274.65
9231767;HEYDAR ALIYEV;MLT;860.532.426-7;200;2000;84598;159999;274.18
9231793;CALIFORNIA;LBR;800.220.366-6;130;2000;53453;66686;294.12
9231854;MARLIN SEOUL;SGP;800.256.551-8;200;2000;82305;157271;275
9231999;ERO L;GRC;800.246.993-7;401;2000;30422;50457;189.99
9232060;ARETHOUSA;CYP;900.477.097-6;401;2000;87590;170578;289.05
9232199;NATALIE BROOK;MLT;900.477.097-6;119;2000;10132;12998;127.31
9232369;CHEMTRANS MABUHAY;LBR;802.010.775-1;221;2000;9797;17426.68;139.7
9232371;CIC PIRAEUS;GRC;800.067.129-1;401;2000;39994;76296;225
9232448;AGATHONISSOS;GRC;800.182.535-0;200;2000;57062;106149;243.96
9232450;MAKRONISSOS;GRC;900.180.400-9;200;2000;57062;106106;243.96
9232462;CLIPPER MAGDALENA;BHS;900.477.097-6;401;2000;11894;17538;142.81
9232565;LIVERPOOL EXPRESS;DEU;900.298.043-0;130;2000;46009;54155;281
9232577;DUBLIN EXPRESS;DEU;802.008.802-6;130;2000;46009;54157;281
9232589;GLASGOW EXPRESS;DEU;802.008.802-6;130;2000;46009;54157;281
9232591;OVERSEAS PEARLMAR;MHL;800.256.551-8;200;2000;40343;69250;228
9232606;OVERSEAS JADEMAR;MHL;800.182.535-0;200;2000;40343;69697;228
9232618;OVERSEAS RUBYMAR;MHL;800.182.535-0;200;2000;40343;69599;228
9232620;OVERSEAS ROSEMAR;MHL;860.532.426-7;200;2000;40343;69628;228
923277;ZEST;USA;891.701.623-1;810;2000;19;20;15.4
9232797;ORANJEBORG;NLD;802.008.802-6;146;2000;18289;15125;158.6
9232802;CEDAR ARROW;BHS;802.008.802-6;119;2000;32458;47818;190
9232814;SPRUCE ARROW;BHS;860.532.426-7;119;2000;32458;47792;189.77
9232888;AEGEAN FAITH;LBR;900.587.386-1;200;2000;57171;106074;243.95
9232890;MSC ENGLAND;LBR;800.249.687-1;130;2000;39812;51020;258
9232929;CAPE BELLAVISTA;MLT;800.256.551-8;200;2000;81270;159435;274.2
9232931;SKS SINNI;NOR;800.256.551-8;200;2000;81270;159385;274.2
9233210;NORDIC MISTRAL;MHL;800.256.551-8;200;2000;84586;164236;274.19
9233234;MINERVA MAYA;GRC;800.256.551-8;200;2000;57508;105709;244
9233260;AMAZON;GRC;800.116.249-8;401;2000;39758;74910;225
9233272;FAMENNE;FRA;800.067.129-1;200;2000;159456;298412;332.95
9233284;KALLIOPI L;LBR;800.067.129-1;401;2000;39994;76529;225
9233313;GENER8 ELEKTRA;MHL;900.180.400-9;200;2000;57683;106560;240.5
9233325;EQUATOR PROSPER;PAN;800.113.951-7;401;2000;85868;171191;287.64
9233337;BERGE APO;IMN;900.477.097-6;401;2000;85888;171012;287.64
9233387;SANTA FE;LBR;800.246.993-7;401;2000;29963;53553;189.94
9233404;BARKALD;MHL;800.113.951-7;401;2000;28924;49463;189.99
9233416;BALDER;MHL;900.469.304-2;402;2000;30739;48184;189.99
9233430;IRAKLIS;PAN;800.067.129-1;401;2000;25371;45635;179.99
9233480;FRANBO WIND;PAN;860.532.426-7;401;2000;25545;46513;183
9233492;PANAMAX ALEXANDER;CYP;860.532.426-7;401;2000;38928;74247;225
9233595;HAI JING;HKG;800.113.951-7;401;2000;39126;75928;224.99
9233741;NELL JACOB;LBR;800.067.129-1;200;2000;81236;159999;274.2
9233765;NORDIC COSMOS;MHL;800.182.535-0;200;2000;81310;159999;274.2
9233777;BACALIAROS;MHL;860.532.426-7;200;2000;81310;159988;274.2
9233868;LAGONDA;MLT;901.205.751-2;401;2000;17150;28186;174
9233882;OLYMPIAS;BHS;800.116.249-8;401;2000;29999;52817;189.99
9233911;HALANDRIANI;MHL;806.004.303-9;401;2000;14458;23693;150.52
9233923;LEADERSHIP;BHS;900.477.097-6;401;2000;85379;171199;288.93
9234094;WILLIAMSBORG;MLT;830.506.584-3;145;2000;23235;13256;193
9234202;ZEYNEP;PAN;835.001.500-5;401;2000;20175;33476;176.63
9234214;GENCO MUSE;HKG;900.477.097-6;401;2000;28097;48913;189.96
9234379;STADT EMDEN;ATG;900.374.883-6;130;2000;9528;12895;146.45
9234472;ELKA HERCULES;LBR;800.116.249-8;200;2000;27539;44787;183.4
9234484;ELKA GLORY;GRC;800.116.249-8;200;2000;27612;44598;183.4
9234496;ELKA BENE;LBR;900.587.386-1;221;2000;30770;45467;188.9
9234513;ELKA SIRIUS;LBR;900.180.400-9;200;2000;30770;45467;188.9
9234587;TARANTELLA;LBR;800.256.551-8;200;2000;26914;46764;182.72
9234599;TINTOMARA;LBR;800.256.551-8;200;2000;26914;46764;182.9
9234604;SAAM AZTECA;MEX;800.195.272-5;903;2000;329;195;29.5
9235000;EAGLE STEALTH;MHL;860.532.426-7;200;2000;56346;105322;239
9235098;HANJIN HELSINKI;DEU;860.005.101-9;130;2000;65131;68079.7;274.67
9235103;HANJIN GOTHENBURG;DEU;800.235.053-1;130;2000;65131;68063.4;274.67
9235127;CEC COPENHAGEN;BHS;860.532.426-7;119;2000;6714;8484;100.5
9235141;POPLAR ARROW;BHS;860.532.426-7;119;2000;32461;47852.2;189.77
9235232;ANGELIC GRACE;GRC;800.067.129-1;401;2000;40609;74764;225
923543;MANGO OF SOUTHAMPTON;GBR;900.025.233-2;516;2000;36.4;0;14.75
9235488;HC BEA-LUNA;ATG;860.532.426-7;119;2000;6382;8959.31;129.45
9235490;HC SVEA KIM;ATG;900.477.097-6;119;2000;6382;8963;129.45
9235543;MAERSK GATESHEAD;SGP;800.235.053-1;130;2000;50686;61608.7;292.08
9235555;MAERSK GIRONDE;DNK;800.235.053-1;130;2000;50757;63795;292.08
9235567;MAERSK GAIRLOCH;DNK;800.235.053-1;130;2000;50686;61608.7;292.08
9235579;MAERSK GARONNE;DNK;800.235.053-1;130;2000;50757;61608;292.13
9235608;CONTSHIP HUB;ATG;890.916.161-9;130;2000;9528;12895;146.47
9235622;CONTSHIP PRO;ATG;800.220.366-6;130;2000;9528;12864;146.47
9235713;ASTRO SCULPTOR;GRC;860.532.426-7;200;2000;57022;105109;248
9235725;ASTRO SATURN;GRC;860.532.426-7;200;2000;57022;105167;248
9235816;BUXLINK;LBR;900.298.043-0;130;2000;25375;3393;207.4
9235854;BULK JULIANA;PAN;900.477.097-6;401;2000;29885;52510;189.99
9235878;ZAGORA;GRC;800.067.129-1;401;2000;38391;73435;225
9235907;JPS DEBUSSY;GRC;800.249.687-1;130;2000;73157;81251;299.95
9235969;TREMONIA;LBR;900.477.097-6;401;2000;17784;28110;169
9236004;FILIKON;GRC;800.256.551-8;200;2000;78845;149989;274.2
9236054;CHEMBULK GIBRALTAR;SGP;802.019.981-3;221;2000;11515;20601;144
9236066;KEN GOH;VUT;802.010.775-1;401;2000;19707;31939;171.59
9236078;UBC SYDNEY;CYP;800.116.249-8;401;2000;19746;31759;171.59
9236080;UBC SACRAMENTO;CYP;800.116.249-8;401;2000;19746;31773;171.59
9236092;KARTERIA;MLT;900.477.097-6;401;2000;27989;50320;189.8
9236169;YONG HUAN;HKG;800.067.129-1;401;2000;40437;74837;225
9236224;HANSA OLDENBURG;LUX;900.298.043-0;130;2000;18334;23493;175
9236248;MINERVA ZENIA;GRC;900.180.400-9;200;2000;59693;105851;248
9236353;ISKMATI SPIRIT;BHS;800.067.129-1;200;2000;84789;165293;274.18
9236418;CASTILLO DE VILLALBA;ESP;900.587.386-1;4;2000;90835;77213;284.4
9236511;MERKUR BAY;MLT;890.107.200-7;130;2000;30047;35766;207.99
9236547;MSC FLORIDA;LBR;800.249.687-1;130;2000;51364;58286;286.3
923655;R EVOLUTION 2;GBR;806.004.474-1;810;2000;12.09;6.7;10.89
9236597;DOVER STRAIT;MHL;860.031.615-2;130;2000;14241;18400;158.75
9236626;GALLINA;SGP;800.256.551-8;4;2000;111459;72781;290
9236638;BERWICK;CYP;800.220.366-6;130;2000;27093;34246;210
9236640;HIGH NEFELI;GRC;900.587.386-1;221;2000;29998;46135;183
9236690;MSC WESER;PRT;890.916.161-9;130;2000;25703;33691;208.3
9236731;HC ELIDA;LBR;800.256.551-8;221;2000;23217;37345;182.55
9236834;KANG QIANG;HKG;900.477.097-6;401;2000;28613;51069;189.99
9236999;RAS MAERSK;DNK;900.180.400-9;200;2000;22184;34999;171.2
9237101;SANTANA;LBR;800.116.249-8;401;2000;27962;50271;189.8
9237113;ALCYONE;GRC;806.004.303-9;401;2000;27986;50316;189.8
9237137;NAVIOS MERIDIAN;PAN;860.532.426-7;401;2000;27986;50316;189.8
9237151;MSC DONATA;PAN;800.249.687-1;130;2000;40108;52806;257.88
9237163;CHRONOS;PAN;800.195.272-5;200;2000;2896;4999;77.27
9237187;SHRIKE;MHL;800.067.129-1;401;2000;29862;53343;189.99
9237199;SKUA;MHL;835.001.707-2;401;2000;29862;53350;189.99
9237216;JIN ZHOU;HKG;800.116.249-8;401;2000;27993;50209;189.8
9237307;GALAXY LEADER;BHS;802.008.802-6;171;2000;48710;17124.9;189.17
9237319;GLOBAL LEADER;BHS;802.008.802-6;171;2000;48710;17006;189.21
9237321;VB RON;DOM;800.195.272-5;903;2000;299;350;30.42
9237357;CARNIVAL MIRACLE;PAN;800.194.221-5;110;2000;85942;8506;292.5
9237383;OCEAN BROTHER;MLT;802.010.775-1;401;2000;16963;28463;169.26
9237395;CS SACHA;BHS;802.017.871-2;401;2000;16963;28379;169.03
9237412;JAG LAVANYA;IND;900.590.941-0;200;2000;58374;105051;242.98
9237486;NORASIA ALYA;LBR;802.008.802-6;130;2000;35881;41748;220.44
9237503;BARRY;MHL;800.220.366-6;130;2000;35881;41748;220.45
9237618;JAG LATA;IND;800.256.551-8;200;2000;57508;105709;244
9237632;MARAN  TRITON;GRC;800.182.535-0;200;2000;160889;318692;333
9237761;LEO STAR;LBR;860.532.426-7;200;2000;164292;309999;333.04
9237785;ARIES STAR;LBR;860.532.426-7;200;2000;164292;316476;333.04
9237797;CAPRICORN STAR;LBR;860.532.426-7;200;2000;164292;316507;333
9237802;ZIRKU;ARE;900.180.400-9;200;2000;57190;105846;244
9238040;BRITISH INNOVATOR;IMN;900.587.386-1;4;2000;93498;75073.9;278.8
9238088;PALESSA;ATG;800.116.249-8;119;2000;6274;7054;117.97
9238167;WAN HAI 302;SGP;860.532.426-7;130;2000;26681;30234;199.9
9238208;KANG SHENG;HKG;800.067.129-1;401;2000;29999;52828;189.99
9238210;AZIZI;CYP;900.477.097-6;401;2000;29885;52544;189.99
9238222;EMILY MANX;IMN;800.067.129-1;401;2000;26234;46769;183.04
9238234;FURNESS KARUMBA;PAN;860.532.426-7;401;2000;29885;52551;189.99
9238325;VICTORY;ATG;800.067.129-1;401;2000;22072;34676;179.28
9238351;ONEGO TRADER;PRT;830.506.584-3;401;2000;6301;8930;132.23
9238363;ONEGO MERCHANT;NLD;860.532.426-7;119;2000;6301;8930;132.2
923841;DOMINI;GBR;900.025.233-2;518;2000;16.99;0;14.2
9238478;26 AGUSTOA;TUR;860.532.426-7;401;2000;30303;52455;189.99
9238571;CAPE ORCHID;ZAF;800.113.951-7;401;2000;87322;172569;289
9238686;CORONA J;ATG;890.916.161-9;130;2000;16129;16794;161.3
9238698;CRUX J;ATG;811.001.005-3;130;2000;16129;17652.02;161.1
9238739;CAP  VALIENTE;LBR;860.005.101-9;130;2000;66500;67796;277.3
9238789;CUCKOO HUNTER;LBR;800.220.366-6;130;2000;39941;50843;260.05
9238818;RICKMERS HAMBURG;MHL;806.004.569-0;119;2000;23119;30035;192.9
9238820;RICKMERS SINGAPORE;MHL;860.005.101-9;119;2000;23119;30018;192.81
9239367;ANJANVEL;DOM;900.609.868-6;903;2000;425;298;99
9239379;BURONDI;VCT;860.005.101-9;903;2000;425;4.4;32.7
9239458;HARRIETT;LBR;835.001.500-5;401;2000;17665;25565;179.86
9239484;ASHKINI SPIRIT;BHS;800.182.535-0;200;2000;84789;165187;274.18
9239628;OVERSEAS GOLDMAR;MHL;12.904.400-7;200;2000;40343;69684;228
9239630;OVERSEAS SILVERMAR;MHL;800.182.535-0;200;2000;40343;69609;228
9239654;JINAN;QAT;800.182.535-0;221;2000;25408;37284.5;175.96
9239800;CINNAMON;CYP;800.116.249-8;119;2000;18311;26737.6;186.41
9239812;MANDARIN;CYP;835.001.707-2;401;2000;18311;26700;186.31
9239848;NORDIC POLLUX;GRC;900.587.386-1;200;2000;78922;150103;274.2
9239903;E.R. CUXHAVEN;LBR;890.916.161-9;130;2000;27322;33800;211.85
924011;MOKARA;GBR;900.025.233-2;516;2000;14.96;0;11.97
9240122;NORGAS ORINDA;SGP;800.256.551-8;5;2000;8720;9352;124.09
9240146;LEONARDO B;SGP;800.256.551-8;5;2000;8720;9352;124.9
9240158;NORGAS ALAMEDA;SGP;860.532.426-7;5;2000;8720;9265;124.9
9240160;UNDINE;SWE;806.004.569-0;145;2000;67378;28388;227.9
9240471;ARA ROTTERDAM;GIB;860.532.426-7;119;2000;7406;10643;142.69
9240548;MARGARETHA;ATG;860.532.426-7;119;2000;7752;10525.93;145.63
9240550;JANNIE-C;IMN;860.532.426-7;119;2000;7752;10517;145.63
9240720;EMMANUEL TOMASOS;BHS;900.509.692-8;221;2000;23217;37113.5;182.55
9240811;AGHIA SKEPI;MLT;860.532.426-7;401;2000;29369;53894;189.9
9240823;KANG HING;CHN;800.067.129-1;401;2000;29935;52828;180
9240835;KANG LONG;HKG;800.246.993-7;401;2000;29935;52828;189.99
9240847;ARDMORE SEATRADER;MHL;800.256.551-8;200;2000;28552;47141;182.5
9240873;ANNABELLE SCHULTE;MLT;860.005.101-9;130;2000;27093;34622;210
9240885;TORM GERTRUD;DNK;800.182.535-0;200;2000;30058;0;0
9240897;TORM GERD;SGP;800.256.551-8;221;2000;30128;46342;183
9241102;POWER D;CYP;800.256.551-8;200;2000;161306;319012;332.9
9241255;GLOBETROTTER;MLT;800.067.129-1;401;2000;27198;48911;187.5
9241281;EVER ELITE;GBR;811.001.005-3;130;2000;76067;75898;299.99
9241293;EVER ETHIC;GBR;860.001.560-8;130;2000;76067;75898;299.99
9241308;EVER ENVOY;GBR;860.001.560-8;130;2000;76067;75898;299.99
9241310;EVER EAGLE;GBR;811.001.005-3;130;2000;76067;75898;299.99
9241322;EVER EXCEL;GBR;811.001.005-3;130;2000;76067;75898;299.99
9241358;NAVIOS VECTOR;PAN;900.477.097-6;401;2000;27986;50296;189.8
9241449;HANSA KIRKENES;LBR;800.250.763-5;130;2000;15988;20887;170.17
9241463;CORCOVADO;HKG;800.220.366-6;130;2000;25407;33701;207.4
9241475;NORDBALTIC;PRT;800.250.763-5;130;2000;25407;33875;207.4
9241504;OSPREY I;MHL;900.477.097-6;401;2000;27993;50206;189.8
9241607;SEAPRINCE;GRC;800.182.535-0;200;2000;84598;149878;274.19
9241657;AGIA TRIAS;LBR;800.067.129-1;401;2000;93030;185820;290
9241671;MULTAN;PAK;900.509.692-8;401;2000;27986;50244;189.9
9241683;ELISEWIN;LBR;800.182.535-0;200;2000;78845;149991;274.2
9241920;CHAN CHAN;CHL;860.532.426-7;903;2000;322;205;29.07
9241932;HARU;PAN;860.532.426-7;120;2000;4521;5035;120.75
9242156;CEYLON;SGP;800.256.551-8;200;2000;28099;46001;179.88
9242302;AURIGA J;ATG;890.916.161-9;130;2000;14062;17183;154.52
9242314;ANTARES J;ATG;800.220.366-6;130;2000;14062;17187.8;155.6
9242326;NOMAD;BRD;800.182.535-0;200;2000;29220;44999;183.02
9242338;MTM MUMBAI;SGP;900.824.728-4;200;2000;29220;44996;174
9242443;SHOGUN;ITA;800.256.551-8;200;2000;24997;34999;176
9242546;HAWKE BAY;HKG;802.010.775-1;401;2000;17433;28460;170
9243-0190;ADRENALINE;FRA;900.342.455-1;516;2000;8.79;0;9.89
9243382;MIRO D;NLD;900.509.692-8;221;2000;11191;16882;138.11
9243461;BALTIC HIGHWAY;PAN;860.006.765-3;171;2000;42238;17828;179.47
9243473;CARIBBEAN HIGHWAY;PAN;860.006.765-3;171;2000;42238;17866;179.47
9243497;BALTIC SEA;HKG;819.005.800-1;119;2000;17977;29756;170.7
9243526;HECTOR;CYP;860.532.426-7;401;2000;29862;52512;189.99
9243590;HS DISCOVERER;MLT;800.220.366-6;130;2000;30024;35600;207.95
924360;CLARITY;USA;900.330.976-3;516;2000;9;3;9.9
9243667;CRYSTAL SERENITY;BHS;860.005.101-9;110;2000;68870;7040;250
9243746;FLINTERSUN;NLD;802.010.775-1;119;2000;6577;9073;129.4
9243758;FLINTERSTAR;NLD;800.181.561-8;119;2000;6577;8850;129.4
9243899;ICS OCEANUS;BHS;802.019.981-3;119;2000;3289;5733;104.55
9244037;OCCITAN BARSAC;BHS;901.102.112-3;401;2000;16418;27112;165.5
9244075;ANDERMATT;CHE;800.067.129-1;401;2000;12578;20001;155.14
9244233;SEA URCHIN;CYP;800.113.951-7;401;2000;38938;74193;224.89
9244245;ATLANTIC ALTAMIRA;SGP;835.001.707-2;401;2000;28620;51024;189.9
9244257;FEDERAL KUMANO;MHL;860.532.426-7;401;2000;20661;36489;199.99
9244295;ELPIDA S;GRC;900.149.893-6;401;2000;29357;53054;188.5
9244362;RODON AMARANDON;GRC;900.477.097-6;401;2000;39035;74090;0
9244374;SICHEM DEFIANCE;MHL;800.256.551-8;221;2000;9900;17395;135.32
9244611;BULK NEWPORT;PAN;900.477.097-6;401;2000;29862;52587;189.99
9244831;QC MATILDE;MHL;800.067.129-1;401;2000;40008;76015;225
9244855;GOLDENEYE;MHL;835.001.707-2;401;2000;30053;53811;189.99
924486;AMBERCAT;ESP;73.072.533;516;2000;29.62;0;12.9
9244881;MSC ARUSHI R;LBR;800.249.687-1;130;2000;45803;53306;281.04
9244893;LOTUS;PAN;800.181.561-8;401;2000;30053;52416;189.99
9244908;OCEAN PRINCE;HKG;860.532.426-7;401;2000;30053;52475;189.99
9244946;MAERSK KALAMATA;GRC;860.005.101-9;130;2000;74656;81048.6;303.83
9244984;CELSIUS MANILA;MHL;802.019.981-3;200;2000;12110;19997;147.83
9245067;MOUNT ADAMS;HKG;900.477.097-6;401;2000;17431;28488;170
9245196;OCEAN PRINCESS;HKG;860.532.426-7;401;2000;30053;52382;189.99
9245249;IDC PEARL;TUR;800.067.129-1;401;2000;30085;52344;189.99
9245263;ONEGO PONZA;ATG;802.019.981-3;119;2000;6806;10297;138.86
9245275;CAPRI;ATG;802.019.981-3;119;2000;6806;10297;138.86
9245689;ASIAN TRADER;CYP;800.220.366-6;130;2000;9966;13732;147.8
9245744;CHARLOTTE M??SK;DNK;800.235.053-1;130;2000;92198;109657;346.98
9245770;CLEMENTINE MAERSK;DNK;800.235.053-1;130;2000;91921;110000;346.98
9245794;VENTURE SPIRIT;HKG;800.182.535-0;200;2000;159456;298330;332.94
9246308;SINGAPORE SPIRIT;MHL;900.477.097-6;119;2000;19882;32259.25;171.59
9246310;E. R. WILHELMSHAVEN;LBR;860.006.765-3;130;2000;27322;34554;0
9246322;PUCCINI;LBR;800.220.366-6;130;2000;27322;34418;212
9246396;COSCO ANTWERP;GBR;860.031.615-2;130;2000;65531;68910;280
9246401;COSCO FELIXSTOWE;GBR;806.004.569-0;130;2000;65531;69107;280
9246449;PORT MOODY;MHL;800.256.551-8;221;2000;29998;46136;181.88
9246451;PORT UNION;MHL;800.182.535-0;200;2000;29998;46256;183
9246619;ALITIS;MLT;800.116.249-8;401;2000;30000;53094;189.94
9246645;APOLLONIA;GRC;900.180.400-9;200;2000;160904;309021;333.27
9246683;LETAVIA;LBR;800.220.366-6;130;2000;35881;42157;220.48
9246695;LUTETIA;LBR;800.220.366-6;130;2000;35881;41748;220.48
9246798;TORM MARY;MHL;800.256.551-8;200;2000;30128;45990;183
9246803;TORM VITA;MHL;800.256.551-8;200;2000;30128;46308;183
9246841;CITRUS VENUS;SGP;860.532.426-7;401;2000;16963;28492;169.26
9246920;CIGDEM S;TUR;802.010.775-1;401;2000;7265;12259;115.33
9247039;ILE DE SEIN;FRA;860.005.101-9;710;2000;13978;9820.4;140.36
9247041;ILE DE BATZ;FRA;800.116.249-8;711;2000;13978;9820;140.36
9247053;ILE DE BREHAT;FRA;800.116.249-8;710;2000;13978;9760;140.36
9247077;QURTUBA;SAU;800.256.551-8;200;2000;29576;46239;183
9247182;ABQAIQ;BHS;900.180.400-9;200;2000;159990;302986.3;333.27
924720;"S.Y. ""SILVER SEA""";USA;9.085.696;516;2000;15;0;11.86
9247390;NEVERLAND;ITA;900.180.400-9;200;2000;56346;105411;239
9247429;EUROPEAN SPIRIT;BHS;800.256.551-8;200;2000;79668;151848;269.2
9247431;ASIAN SPIRIT;BHS;860.532.426-7;200;2000;79668;151693;269.2
9247443;AMERICAS SPIRIT;BHS;800.182.535-0;200;2000;63213;111920;256.17
9247455;AUSTRALIAN SPIRIT;BHS;800.182.535-0;200;2000;63213;111905;256.17
9247467;UILENSPIEGEL;BEL;900.606.944-4;643;2000;12979;21529;142.43
9247560;FOLEGANDROS;LBR;802.008.802-6;130;2000;66332;67170;278.94
9247572;GRAND PIONEER;PAN;830.506.584-3;171;2000;58947;19120;199.54
9247780;AFRA HAWTHORN;LBR;800.256.551-8;200;2000;57567;106500;240.5
9247792;AFRA OAK;LBR;900.587.386-1;200;2000;57567;106395;241
9247895;JENNY;LBR;800.256.551-8;200;2000;28048;45861;179.88
9247974;GENER8 DEFIANCE;LBR;900.180.400-9;200;2000;56225;105538;239
9247986;GENER8 PERICLES;LBR;900.587.386-1;200;2000;56225;105674;239
9248;SUN DANCER;PAN;901.212.191-7;810;2000;10.17;0;11.58
9248083;HS COLON;LBR;860.005.101-9;119;2000;50242.74;583997;282.1
9248095;HS CARIBE;LBR;800.220.366-6;130;2000;50242;58512;282.1
9248112;CMA CGM EIFFEL;BHS;800.220.366-6;130;2000;49855;58334;282.1
9248124;CMA CGM PUGET;BHS;860.031.615-2;130;2000;49855;58388.9;282.1
9248150;CONTI MADRID;PRT;860.532.426-7;130;2000;65918;68110;278.8
9248162;'MAERSK YANGTZE;PRT;800.235.053-1;130;2000;65918;68037.1;278.8
9248461;CHEMBULK SAVANNAH;SGP;819.005.800-1;222;2000;15148;24405;153.2
9248514;NISSHIN TRADER;PHL;800.067.129-1;401;2000;87390;172517;289
9248526;CAPRI;MLT;806.004.303-9;401;2000;87390;172579;289
9248679;THEODOR STORM;MLT;860.031.615-2;130;2000;28270;33282;213
9248796;SEAEXPLORER;MLT;800.256.551-8;200;2000;25287;39975.3;175.93
9248813;SKS SALUDA;NOR;800.067.129-1;200;2000;81270;159437;274.2
9248825;CAPE BAXLEY;MHL;800.182.535-0;200;2000;81270;159391.7;274.2
9248849;DHT CATHY;MHL;800.256.551-8;200;2000;62371;115000;250.17
9249025;AEC DILIGENCE;PRT;860.532.426-7;401;2000;19882;32258;171.59
9249087;HRVATSKA;HRV;800.182.535-0;200;2000;84315;166447;281.2
9249104;ELKA VASSILIKI;GRC;800.067.129-1;221;2000;55096;94143;228.6
9249178;NEPTUNE VOYAGER;BHS;800.256.551-8;200;2000;58088;104875;243.54
9249180;STELLAR VOYAGER;BHS;800.256.551-8;200;2000;58088;104801;243.51
9249269;GOOD LUCK I;LBR;860.532.426-7;401;2000;28665;51097;189.99
9249271;MEDI NAGASAKI;LBR;800.246.993-7;401;2000;29295;53098;188.5
9249283;MEDI OSAKA;PHL;806.004.303-9;401;2000;29295;53098;188.5
9249300;STAR GAMMA;MHL;900.477.097-6;401;2000;29295;53098;188.5
9249312;FRONT MELODY;LBR;800.067.129-1;200;2000;79525;149995;272
9249324;FRONT SYMPHONY;LBR;900.180.400-9;200;2000;79525;0;0
9249594;GLOBAL AKER;MLT;802.010.775-1;221;2000;11566;19924;145.5
9249908;NEWSEAS PEARL;PAN;806.004.303-9;401;2000;29862;52508;189.99
9250139;KMTC CHALLENGE;PRK;900.477.097-6;401;2000;30374;52026;191.56
9250165;MTM YANGON;SGP;900.824.728-4;200;2000;29220;46818;183.02
9250220;MEDITERRANEAN HIGHWAY;PAN;860.006.765-3;171;2000;55493;17228;199.94
9250232;ATLANTIC HIGHWAY;PAN;860.006.765-3;171;2000;55493;17232;199.94
9250323;ALERCE;PAN;800.116.249-8;401;2000;17979;29756;170.7
9250385;FLINTERSKY;NLD;860.532.426-7;119;2000;6577;9122;129.4
9250488;TORM THYRA;SGP;800.182.535-0;221;2000;30128;46308;183
9250490;TORM FREYA;DNK;800.256.551-8;221;2000;30128;45990;183
9250505;GAS CATHAR;MLT;800.256.551-8;5;2000;5849;7124;119
9250531;ALONISSOS;GRC;900.180.400-9;200;2000;57062;106290;243.96
9250579;SSI PRIDE;MHL;800.246.993-7;401;2000;27656;48635;189.99
9250581;HIBISCUS;PAN;900.477.097-6;401;2000;27658;48610;189.95
9250593;TAIWA MARU 78;JPN;900.035.520-4;510;2000;619;2.46;50.4
9250684;ALBANE;MLT;800.256.551-8;5;2000;6711;8191;119.93
9250701;FEISTY KAREN;HKG;900.477.097-6;401;2000;19872;32474;177
9250737;AFRICAN SPIRIT;BHS;900.587.386-1;200;2000;79668;151736.2;269.2
9250892;EAGLE TOLEDO;SGP;800.256.551-8;200;2000;58166;107092;246.8
9250907;EAGLE TRENTON;SGP;800.256.551-8;200;2000;58166;107123;246.8
9250995;DIMITRA C;MLT;900.298.043-0;130;2000;74071;74453;294
